村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Division1,Division2,Start Year,End Year,Data
595,吴井村志,入伍 Military Enlistment,,,1949,2006,111
596,新河村志,入伍 Military Enlistment,,,1955,2003,59
596,新河村志,村民纠纷 Number of Civil Mediations,,,2003,2004,35
596,新河村志,共产党员 CCP Membership,男 Male,,1990,1992,68
596,新河村志,共产党员 CCP Membership,女 Female,,1990,1992,21
596,新河村志,共产党员 CCP Membership,总 Total,,1990,1992,89
596,新河村志,共产党员 CCP Membership,男 Male,,1992,1995,70
596,新河村志,共产党员 CCP Membership,女 Female,,1992,1995,21
596,新河村志,共产党员 CCP Membership,总 Total,,1992,1995,91
596,新河村志,共产党员 CCP Membership,男 Male,,1995,1999,84
596,新河村志,共产党员 CCP Membership,女 Female,,1995,1999,23
596,新河村志,共产党员 CCP Membership,总 Total,,1995,1999,107
597,万沟村志,入伍 Military Enlistment,,,1949,2015,95
598,四合村志,入伍 Military Enlistment,,,1949,2005,32
598,四合村志,共产党员 CCP Membership,总 Total,,1953,2006,32
602,竹坪村志,入伍 Military Enlistment,,,1949,2008,58
603,竹山湾村志,入伍 Military Enlistment,,,1949,2016,50
604,石下村村志,入伍 Military Enlistment,,,1949,2016,32
604,石下村村志,共产党员 CCP Membership,总 Total,,1957,2014,67
607,白杜村村志,入伍 Military Enlistment,,,1949,2010,18
607,白杜村村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
607,白杜村村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
607,白杜村村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,12
607,白杜村村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,18
608,大王村志,入伍 Military Enlistment,,,1947,2010,100
608,大王村志,村民纠纷 Number of Civil Mediations,,,2000,2007,72
608,大王村志,村民纠纷 Number of Civil Mediations,,,2008,2010,19
609,长浜村志,入伍 Military Enlistment,,,1955,2010,300
610,大茫村志,阶级成分 Class Status,,地主 Landlord,1947,1952,8
610,大茫村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,12
610,大茫村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,290
610,大茫村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1950,599
610,大茫村志,入伍 Military Enlistment,,,1955,2010,218
611,沉香村志,入伍 Military Enlistment,,,1950,1953,19
611,沉香村志,入伍 Military Enlistment,,,1956,2015,155
611,沉香村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
611,沉香村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,13
612,东华村志,入伍 Military Enlistment,,,1950,2009,138
613,大星村志,入伍 Military Enlistment,,,1949,2010,57
614,成日村志,入伍 Military Enlistment,,,1950,2015,195
614,成日村志,新党员 New CCP Membership,总 Total,,1950,1959,18
614,成日村志,新党员 New CCP Membership,总 Total,,1960,1969,38
614,成日村志,新党员 New CCP Membership,总 Total,,1970,1979,36
614,成日村志,新党员 New CCP Membership,总 Total,,1980,1989,27
614,成日村志,新党员 New CCP Membership,总 Total,,1990,1999,25
614,成日村志,新党员 New CCP Membership,总 Total,,2000,2014,18
615,谙正村志,共产党员 CCP Membership,总 Total,,1949,2006,38
616,安家皂村志,入伍 Military Enlistment,,,1955,2013,108
616,安家皂村志,共产党员 CCP Membership,总 Total,,1949,1950,26
616,安家皂村志,共产党员 CCP Membership,总 Total,,1951,1954,25
616,安家皂村志,共产党员 CCP Membership,总 Total,,1954,1964,35
616,安家皂村志,共产党员 CCP Membership,总 Total,,1964,1965,36
616,安家皂村志,共产党员 CCP Membership,总 Total,,1965,1966,58
616,安家皂村志,共产党员 CCP Membership,总 Total,,1966,1968,55
616,安家皂村志,共产党员 CCP Membership,总 Total,,1968,1979,55
616,安家皂村志,共产党员 CCP Membership,总 Total,,1979,1983,54
616,安家皂村志,共产党员 CCP Membership,总 Total,,1983,1987,51
616,安家皂村志,共产党员 CCP Membership,总 Total,,1987,1995,50
616,安家皂村志,共产党员 CCP Membership,总 Total,,1995,1996,52
616,安家皂村志,共产党员 CCP Membership,总 Total,,1996,1999,51
616,安家皂村志,共产党员 CCP Membership,总 Total,,1999,2013,55
616,安家皂村志,新党员 New CCP Membership,女 Female,,1945,2013,6
616,安家皂村志,新党员 New CCP Membership,总 Total,,1945,2013,102
616,安家皂村志,阶级成分 Class Status,,地主 Landlord,1947,1952,13
616,安家皂村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,11
616,安家皂村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,165
616,安家皂村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,205
617,安昌村志,共产党员 CCP Membership,总 Total,,1949,2014,78
618,崔堡村志,入伍 Military Enlistment,,,1949,2014,128
618,崔堡村志,村民纠纷 Number of Civil Mediations,,,2001,2014,31
619,仓场村志,入伍 Military Enlistment,,,1951,2015,138
620,程墩村志,入伍 Military Enlistment,,,1970,1980,67
620,程墩村志,入伍 Military Enlistment,,,2004,2015,24
620,程墩村志,村民纠纷 Number of Civil Mediations,,,2004,2015,320
620,程墩村志,阶级成分 Class Status,,地主 Landlord,1947,1952,2
620,程墩村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,5
620,程墩村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,111
620,程墩村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,536
625,邓一村志,入伍 Military Enlistment,,,1955,2015,71
625,邓一村志,村民纠纷 Number of Civil Mediations,,,2005,2015,27
625,邓一村志,共产党员 CCP Membership,总 Total,,1953,2015,50
625,邓一村志,共产党员 CCP Membership,男 Male,,1953,2015,24
625,邓一村志,共产党员 CCP Membership,女 Female,,1953,2015,26
625,邓一村志,阶级成分 Class Status,,地主 Landlord,1947,1952,15
625,邓一村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
625,邓一村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,18
625,邓一村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,208
626,竹元村志,阶级成分 Class Status,,地主 Landlord,1947,1952,19
626,竹元村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,302
627,长春村志,入伍 Military Enlistment,,,1949,2014,80
628,林祠村村志,入伍 Military Enlistment,,,1949,2014,21
628,林祠村村志,共产党员 CCP Membership,总 Total,,1949,2014,74
629,磅石村志,入伍 Military Enlistment,,,1955,2007,31
630,赵家村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,4
633,陈胡村志,入伍 Military Enlistment,,,1949,2015,72
633,陈胡村志,村民纠纷 Number of Civil Mediations,,,2000,2013,496
633,陈胡村志,新党员 New CCP Membership,总 Total,,1970,1979,16
636,南宵村志,入伍 Military Enlistment,,,1950,1953,122
637,镇丰村志,入伍 Military Enlistment,,,1949,1999,210
637,镇丰村志,阶级成分 Class Status,,地主 Landlord,1947,1952,7
637,镇丰村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
637,镇丰村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,80
637,镇丰村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,568
638,港中村志,入伍 Military Enlistment,,,1949,1998,62
639,阳山村志,入伍 Military Enlistment,,,1955,1989,36
640,榜山村志,入伍 Military Enlistment,,,1949,2006,27
641,保卫村志,入伍 Military Enlistment,,,1950,1953,8
641,保卫村志,入伍 Military Enlistment,,,1955,1988,92
641,保卫村志,入伍 Military Enlistment,,,1988,1999,351
641,保卫村志,入伍 Military Enlistment,,,1988,2010,24
643,北金召村志,入伍 Military Enlistment,,,1950,1959,4
643,北金召村志,入伍 Military Enlistment,,,1960,1969,22
643,北金召村志,入伍 Military Enlistment,,,1970,1979,27
643,北金召村志,入伍 Military Enlistment,,,1980,1989,25
643,北金召村志,入伍 Military Enlistment,,,1990,1999,25
643,北金召村志,入伍 Military Enlistment,,,2000,2011,14
644,度城村志,入伍 Military Enlistment,,,1949,2012,60
645,洞山村志,共产党员 CCP Membership,总 Total,,1956,1958,18
645,洞山村志,新党员 New CCP Membership,总 Total,,1956,1958,12
645,洞山村志,阶级成分 Class Status,,地主 Landlord,1947,1952,27
645,洞山村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,4
645,洞山村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,62
645,洞山村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,191
647,可邑彝族村志,新党员 New CCP Membership,总 Total,,1950,1959,3
647,可邑彝族村志,新党员 New CCP Membership,总 Total,,1960,1969,4
647,可邑彝族村志,新党员 New CCP Membership,总 Total,,1970,1979,6
647,可邑彝族村志,新党员 New CCP Membership,总 Total,,1980,1989,1
647,可邑彝族村志,新党员 New CCP Membership,总 Total,,1990,1999,2
650,云溪永丰村志,阶级成分 Class Status,,地主 Landlord,1947,1952,12
650,云溪永丰村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,33
651,周家村志,入伍 Military Enlistment,,,1953,2005,52
651,周家村志,村民纠纷 Number of Civil Mediations,,,2004,2005,6
651,周家村志,共产党员 CCP Membership,男 Male,,2003,2005,70
651,周家村志,共产党员 CCP Membership,女 Female,,2003,2005,12
651,周家村志,共产党员 CCP Membership,总 Total,,2003,2005,82
651,周家村志,新党员 New CCP Membership,总 Total,,1953,1961,19
651,周家村志,新党员 New CCP Membership,总 Total,,1962,1969,10
651,周家村志,新党员 New CCP Membership,总 Total,,1970,1984,9
651,周家村志,新党员 New CCP Membership,总 Total,,1985,1995,10
651,周家村志,新党员 New CCP Membership,总 Total,,1996,2000,21
651,周家村志,新党员 New CCP Membership,总 Total,,2001,2005,13
653,高镇村志,入伍 Military Enlistment,,,1950,1953,9
653,高镇村志,入伍 Military Enlistment,,,1950,1959,11
653,高镇村志,入伍 Military Enlistment,,,1960,1969,18
653,高镇村志,入伍 Military Enlistment,,,1970,1979,17
653,高镇村志,入伍 Military Enlistment,,,1980,1989,14
653,高镇村志,入伍 Military Enlistment,,,1990,1999,17
654,官林村志,新党员 New CCP Membership,总 Total,,2003,2015,24
654,官林村志,阶级成分 Class Status,,地主 Landlord,1947,1952,9
654,官林村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
655,海星村志,村民纠纷 Number of Civil Mediations,,,2001,2011,400
656,北关村志,入伍 Military Enlistment,,,1949,2016,92
659,邑等村志,入伍 Military Enlistment,,,1950,2010,85
660,羊甫村志,入伍 Military Enlistment,,,1949,2011,136
662,东瓜地村志,入伍 Military Enlistment,,,1959,2012,38
662,东瓜地村志,新党员 New CCP Membership,总 Total,,1953,2012,41
663,边院村志,入伍 Military Enlistment,,,1955,1997,86
663,边院村志,新党员 New CCP Membership,总 Total,,1949,1997,53
664,北安河村志,入伍 Military Enlistment,,,1949,2010,150
665,佰王刘村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
665,佰王刘村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,4
665,佰王刘村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,53
665,佰王刘村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,67
666,可建村志,阶级成分 Class Status,,地主 Landlord,1947,1952,11
666,可建村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,4
667,白文村志,阶级成分 Class Status,,地主 Landlord,1947,1952,52
667,白文村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,24
667,白文村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,138
667,白文村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,308
670,北程庄村志,入伍 Military Enlistment,,,1956,1983,9
670,北程庄村志,阶级成分 Class Status,,地主 Landlord,1949,1951,3
670,北程庄村志,阶级成分 Class Status,,富农 Rich Peasant,1949,1951,3
670,北程庄村志,阶级成分 Class Status,,中农 Middle Peasant,1949,1951,6
670,北程庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1949,1951,18
671,顾家村志,新党员 New CCP Membership,男 Male,,1956,1958,18
671,顾家村志,新党员 New CCP Membership,男 Male,,1958,1983,17
671,顾家村志,新党员 New CCP Membership,男 Male,,1983,2016,17
671,顾家村志,新党员 New CCP Membership,女 Female,,1958,1983,8
671,顾家村志,新党员 New CCP Membership,女 Female,,1983,2016,7
671,顾家村志,新党员 New CCP Membership,总 Total,,1958,1983,25
671,顾家村志,新党员 New CCP Membership,总 Total,,1983,2016,24
673,茶丰峡村志,入伍 Military Enlistment,,,1949,2012,37
674,歌山村志,入伍 Military Enlistment,,,1949,2016,52
674,歌山村志,共产党员 CCP Membership,总 Total,,1953,2014,51
677,北关村志,新党员 New CCP Membership,总 Total,,1957,1959,4
677,北关村志,新党员 New CCP Membership,总 Total,,1975,1976,6
677,北关村志,新党员 New CCP Membership,总 Total,,2000,2003,8
678,后孙密城村志,入伍 Military Enlistment,,,1949,2013,22
680,城北村志,入伍 Military Enlistment,,,1963,1977,43
680,城北村志,入伍 Military Enlistment,,,1978,1997,71
681,白盆窑村志,入伍 Military Enlistment,,,1949,2012,164
681,白盆窑村志,新党员 New CCP Membership,总 Total,,2007,2011,18
682,白和村志,入伍 Military Enlistment,,,1955,2016,57
683,杜家堡村志,新党员 New CCP Membership,总 Total,,1966,1976,5
683,杜家堡村志,新党员 New CCP Membership,总 Total,,1993,2010,13
684,杜山村志,共产党员 CCP Membership,总 Total,,1951,2016,284
684,杜山村志,共产党员 CCP Membership,男 Male,,1951,2016,244
684,杜山村志,共产党员 CCP Membership,女 Female,,1951,2016,40
684,杜山村志,阶级成分 Class Status,,地主 Landlord,1947,1952,21
684,杜山村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,13
684,杜山村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,120
684,杜山村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,259
685,花胡庄村志,共产党员 CCP Membership,总 Total,,1949,2016,100
686,小蒲水村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,26
686,小蒲水村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,13
687,杜羊圈村志,入伍 Military Enlistment,,,1960,2008,41
688,孤山村志,入伍 Military Enlistment,,,1950,1953,5
689,北冯村志,共产党员 CCP Membership,总 Total,,1949,2006,119
690,巴洲村志,入伍 Military Enlistment,,,1949,2010,70
690,巴洲村志,新党员 New CCP Membership,总 Total,,1949,1956,15
690,巴洲村志,阶级成分 Class Status,,地主 Landlord,1947,1952,2
690,巴洲村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,6
690,巴洲村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,99
690,巴洲村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,195
690,巴洲村志,新党员 New CCP Membership,总 Total,,1945,2014,137
691,东马各庄村志,入伍 Military Enlistment,,,1949,2010,34
691,东马各庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
691,东马各庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,12
691,东马各庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,20
693,北万山村志,阶级成分 Class Status,,地主 Landlord,1947,1952,4
693,北万山村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,69
693,北万山村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,168
696,北堆村志,入伍 Military Enlistment,,,1949,2009,86
696,北堆村志,新党员 New CCP Membership,总 Total,,1949,1965,6
696,北堆村志,新党员 New CCP Membership,总 Total,,1966,1978,26
696,北堆村志,新党员 New CCP Membership,总 Total,,1978,2009,16
696,北堆村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
696,北堆村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
696,北堆村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,60
696,北堆村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,137
697,白庙村志,入伍 Military Enlistment,,,1979,2010,25
698,涧东村志,入伍 Military Enlistment,,,1955,2007,37
698,涧东村志,阶级成分 Class Status,,地主 Landlord,1950,1952,7
699,罗口村志,入伍 Military Enlistment,,,1955,2016,151
700,古城村志,入伍 Military Enlistment,,,1949,2015,113
702,半峪村志,入伍 Military Enlistment,,,1956,2000,29
703,东庄村志,入伍 Military Enlistment,,,1949,2011,68
707,古方村志,入伍 Military Enlistment,,,1950,2013,79
708,观山村志,村民纠纷 Number of Civil Mediations,,,1986,1998,28
711,北陈庄村志,入伍 Military Enlistment,,,1949,2010,78
711,北陈庄村志,新党员 New CCP Membership,总 Total,,1945,2010,189
711,北陈庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
711,北陈庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,34
711,北陈庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,54
712,北庄村志,入伍 Military Enlistment,,,1955,2009,44
712,北庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,7
712,北庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,5
712,北庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,40
713,东二旗村志,入伍 Military Enlistment,,,1955,2010,42
723,查王村志,入伍 Military Enlistment,,,1949,2009,110
724,燃灯寺村志,阶级成分 Class Status,,地主 Landlord,1950,1951,2
724,燃灯寺村志,阶级成分 Class Status,,富农 Rich Peasant,1950,1951,4
724,燃灯寺村志,阶级成分 Class Status,,中农 Middle Peasant,1950,1951,64
724,燃灯寺村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1950,1951,65
725,长岭村志,入伍 Military Enlistment,,,1949,2010,44
729,人民村志,入伍 Military Enlistment,,,1949,1955,30
729,人民村志,入伍 Military Enlistment,,,1955,2014,181
730,五龙村志,入伍 Military Enlistment,,,1954,2010,177
730,五龙村志,入伍 Military Enlistment,,,1951,1953,11
730,五龙村志,新党员 New CCP Membership,男 Male,,1952,1959,34
730,五龙村志,新党员 New CCP Membership,男 Male,,1960,1969,35
730,五龙村志,新党员 New CCP Membership,男 Male,,1970,1979,23
730,五龙村志,新党员 New CCP Membership,男 Male,,1980,1989,6
730,五龙村志,新党员 New CCP Membership,男 Male,,1990,1999,9
730,五龙村志,新党员 New CCP Membership,男 Male,,2000,2010,3
730,五龙村志,新党员 New CCP Membership,女 Female,,1952,1959,4
730,五龙村志,新党员 New CCP Membership,女 Female,,1960,1969,7
730,五龙村志,新党员 New CCP Membership,女 Female,,1970,1979,6
730,五龙村志,新党员 New CCP Membership,女 Female,,1980,1989,1
730,五龙村志,新党员 New CCP Membership,女 Female,,1990,1999,3
730,五龙村志,新党员 New CCP Membership,女 Female,,2000,2010,5
730,五龙村志,新党员 New CCP Membership,总 Total,,1952,1959,38
730,五龙村志,新党员 New CCP Membership,总 Total,,1960,1969,42
730,五龙村志,新党员 New CCP Membership,总 Total,,1970,1979,29
730,五龙村志,新党员 New CCP Membership,总 Total,,1980,1989,7
730,五龙村志,新党员 New CCP Membership,总 Total,,1990,1999,12
730,五龙村志,新党员 New CCP Membership,总 Total,,2000,2010,8
730,五龙村志,阶级成分 Class Status,,地主 Landlord,1950,1951,10
730,五龙村志,阶级成分 Class Status,,富农 Rich Peasant,1950,1951,15
730,五龙村志,阶级成分 Class Status,,中农 Middle Peasant,1950,1951,174
730,五龙村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1950,1951,458
730,五龙村志,新党员 New CCP Membership,总 Total,,1952,2010,136
730,五龙村志,新党员 New CCP Membership,男 Male,,1952,2010,110
730,五龙村志,新党员 New CCP Membership,女 Female,,1952,2010,26
731,中角村志,入伍 Military Enlistment,,,1958,2014,48
733,森林村志,新党员 New CCP Membership,总 Total,,1964,1966,28
733,森林村志,新党员 New CCP Membership,总 Total,,1980,2000,12
733,森林村志,新党员 New CCP Membership,总 Total,,2000,2015,7
734,白河村志,村民纠纷 Number of Civil Mediations,,,2010,2016,90
735,凤凰村志,入伍 Military Enlistment,,,1950,1953,16
735,凤凰村志,入伍 Military Enlistment,,,1954,2015,226
735,凤凰村志,新党员 New CCP Membership,总 Total,,1954,2015,232
736,北邵洼村志,入伍 Military Enlistment,,,1949,2012,33
737,城一村志,入伍 Military Enlistment,,,1949,1998,83
737,城一村志,村民纠纷 Number of Civil Mediations,,,1990,1998,64
740,民和村志,入伍 Military Enlistment,,,1949,2016,78
741,北方平村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
741,北方平村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,30
747,北桑鲁村志,入伍 Military Enlistment,,,1949,2010,27
747,北桑鲁村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,93
747,北桑鲁村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,20
747,北桑鲁村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
747,北桑鲁村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
748,三八村志,入伍 Military Enlistment,,,1950,1953,10
748,三八村志,入伍 Military Enlistment,,,1955,2014,167
749,梨花村志,入伍 Military Enlistment,,,1950,2013,49
753,黄柳村志,入伍 Military Enlistment,,,1951,2015,108
754,乐乌村志,入伍 Military Enlistment,,,1955,2014,112
754,乐乌村志,共产党员 CCP Membership,总 Total,,1961,1968,13
754,乐乌村志,阶级成分 Class Status,,地主 Landlord,1947,乐乌村志,11
755,六甲村志,阶级成分 Class Status,,地主 Landlord,1947,1952,12
755,六甲村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,16
755,六甲村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,2
756,姜城村志,入伍 Military Enlistment,,,1949,2015,115
758,王梁村志,新党员 New CCP Membership,总 Total,,1957,2009,60
758,王梁村志,入伍 Military Enlistment,,,1950,2005,29
759,王家村志,阶级成分 Class Status,,地主 Landlord,1947,1952,0
759,王家村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
759,王家村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,5
759,王家村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,40
760,梁家河村志,入伍 Military Enlistment,,,1951,1953,9
760,梁家河村志,入伍 Military Enlistment,,,1954,2005,160
760,梁家河村志,村民纠纷 Number of Civil Mediations,,,1979,1988,162
760,梁家河村志,村民纠纷 Number of Civil Mediations,,,2001,2003,42
760,梁家河村志,村民纠纷 Number of Civil Mediations,,,2004,2005,49
760,梁家河村志,新党员 New CCP Membership,总 Total,,1949,1966,30
760,梁家河村志,新党员 New CCP Membership,总 Total,,1966,1976,18
760,梁家河村志,新党员 New CCP Membership,总 Total,,1995,1999,39
760,梁家河村志,新党员 New CCP Membership,总 Total,,1977,1992,40
763,新卫村志,入伍 Military Enlistment,,,1955,2015,71
764,小圩村志,入伍 Military Enlistment,,,1955,2012,44
764,小圩村志,村民纠纷 Number of Civil Mediations,,,2005,2015,180
764,小圩村志,新党员 New CCP Membership,总 Total,,1960,1969,17
764,小圩村志,入伍 Military Enlistment,,,1950,1953,4
764,小圩村志,新党员 New CCP Membership,总 Total,,1970,1979,16
765,贺北村志,入伍 Military Enlistment,,,1954,2004,136
766,横沟村志,入伍 Military Enlistment,,,1949,2013,122
767,群楼村志,入伍 Military Enlistment,,,1949,2010,165
768,温河村志,入伍 Military Enlistment,,,1955,2010,358
768,温河村志,入伍 Military Enlistment,,,2000,2010,12
768,温河村志,入伍 Military Enlistment,,,1950,1953,37
768,温河村志,新党员 New CCP Membership,男 Male,,1952,1959,17
768,温河村志,新党员 New CCP Membership,男 Male,,1960,1969,72
768,温河村志,新党员 New CCP Membership,男 Male,,1970,1979,84
768,温河村志,新党员 New CCP Membership,男 Male,,1980,1989,39
768,温河村志,新党员 New CCP Membership,男 Male,,1990,1999,32
768,温河村志,新党员 New CCP Membership,男 Male,,2000,2010,11
768,温河村志,新党员 New CCP Membership,女 Female,,1952,1959,2
768,温河村志,新党员 New CCP Membership,女 Female,,1960,1969,15
768,温河村志,新党员 New CCP Membership,女 Female,,1970,1979,15
768,温河村志,新党员 New CCP Membership,女 Female,,1980,1989,8
768,温河村志,新党员 New CCP Membership,女 Female,,1990,1999,8
768,温河村志,新党员 New CCP Membership,女 Female,,2000,2010,7
768,温河村志,新党员 New CCP Membership,总 Total,,1952,1959,19
768,温河村志,新党员 New CCP Membership,总 Total,,1960,1969,87
768,温河村志,新党员 New CCP Membership,总 Total,,1970,1979,99
768,温河村志,新党员 New CCP Membership,总 Total,,1980,1989,47
768,温河村志,新党员 New CCP Membership,总 Total,,1990,1999,40
768,温河村志,新党员 New CCP Membership,总 Total,,2000,2010,18
768,温河村志,新党员 New CCP Membership,总 Total,,1952,2010,310
768,温河村志,新党员 New CCP Membership,男 Male,,1952,2010,255
768,温河村志,新党员 New CCP Membership,女 Female,,1952,2010,55
769,桑园村志,入伍 Military Enlistment,,,1955,2013,116
769,桑园村志,新党员 New CCP Membership,总 Total,,1942,2012,167
769,桑园村志,阶级成分 Class Status,,地主 Landlord,1947,1952,12
769,桑园村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,15
769,桑园村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,39
769,桑园村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,229
769,桑园村志,入伍 Military Enlistment,,,1950,1953,2
770,长命水村志,共产党员 CCP Membership,总 Total,,1952,2010,123
771,长湴村志,入伍 Military Enlistment,,,1955,1957,5
771,长湴村志,入伍 Military Enlistment,,,1958,1968,23
771,长湴村志,入伍 Military Enlistment,,,1969,1979,24
771,长湴村志,入伍 Military Enlistment,,,1980,1990,20
771,长湴村志,入伍 Military Enlistment,,,1991,2001,20
772,新塘村志,入伍 Military Enlistment,,,1950,1954,11
772,新塘村志,入伍 Military Enlistment,,,1955,2010,119
772,新塘村志,新党员 New CCP Membership,总 Total,,1984,2009,65
772,新塘村志,新党员 New CCP Membership,总 Total,,1984,2007,61
774,北年丰村志,新党员 New CCP Membership,总 Total,,1978,2013,38
774,北年丰村志,阶级成分 Class Status,,地主 Landlord,1947,1952,4
774,北年丰村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,18
775,崔各庄村志,共产党员 CCP Membership,总 Total,,1984,1986,30
776,城西吕家村志,村民纠纷 Number of Civil Mediations,,,2007,2010,7
776,城西吕家村志,阶级成分 Class Status,,地主 Landlord,1945,1955,3
776,城西吕家村志,阶级成分 Class Status,,富农 Rich Peasant,1945,1955,1
776,城西吕家村志,阶级成分 Class Status,,中农 Middle Peasant,1945,1955,35
776,城西吕家村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1945,1955,64
777,城里村志,入伍 Military Enlistment,,,1955,2009,82
777,城里村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
777,城里村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,8
777,城里村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,42
777,城里村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,284
780,北谷丰村志,入伍 Military Enlistment,,,1954,2013,125
780,北谷丰村志,入伍 Military Enlistment,,,1954,1964,17
780,北谷丰村志,入伍 Military Enlistment,,,1965,1975,34
780,北谷丰村志,入伍 Military Enlistment,,,1976,1986,18
780,北谷丰村志,入伍 Military Enlistment,,,1987,1997,16
780,北谷丰村志,入伍 Military Enlistment,,,1998,2008,19
